DEFAULT  2019-09-30 22:49:56,265: ROVER version 1.0.4 - starting retrieve
DEFAULT  2019-09-30 22:49:56,267: Status available at http://127.0.0.1:8000
DEFAULT  2019-09-30 22:49:56,268: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-09-30 23:33:20,809: Downloading TA_A04D 2014-068 (N_S 8/10; day 9/17)
DEFAULT  2019-09-30 23:33:37,241: Downloading TA_A04D 2014-069 (N_S 8/10; day 10/17)
DEFAULT  2019-09-30 23:33:58,965: Downloading TA_A04D 2014-070 (N_S 8/10; day 11/17)
DEFAULT  2019-09-30 23:34:22,548: Downloading TA_A04D 2014-071 (N_S 8/10; day 12/17)
DEFAULT  2019-09-30 23:34:45,603: Downloading TA_A04D 2014-072 (N_S 8/10; day 13/17)
DEFAULT  2019-09-30 23:35:07,055: Downloading TA_A04D 2014-073 (N_S 8/10; day 14/17)
DEFAULT  2019-09-30 23:35:31,362: Downloading TA_A04D 2014-074 (N_S 8/10; day 15/17)
DEFAULT  2019-09-30 23:35:55,016: Downloading TA_A04D 2014-075 (N_S 8/10; day 16/17)
DEFAULT  2019-09-30 23:36:10,722: Downloading TA_A04D 2014-076 (N_S 8/10; day 17/17)
DEFAULT  2019-09-30 23:36:12,690: Downloading TA_A36M 2014-060 (N_S 9/10; day 1/17)
DEFAULT  2019-09-30 23:36:26,894: Downloading TA_A36M 2014-061 (N_S 9/10; day 2/17)
DEFAULT  2019-09-30 23:36:42,534: Downloading TA_A36M 2014-062 (N_S 9/10; day 3/17)
DEFAULT  2019-09-30 23:37:00,788: Downloading TA_A36M 2014-063 (N_S 9/10; day 4/17)
DEFAULT  2019-09-30 23:37:20,583: Downloading TA_A36M 2014-064 (N_S 9/10; day 5/17)
DEFAULT  2019-09-30 23:37:36,682: Downloading TA_A36M 2014-065 (N_S 9/10; day 6/17)
DEFAULT  2019-09-30 23:37:52,247: Downloading TA_A36M 2014-066 (N_S 9/10; day 7/17)
DEFAULT  2019-09-30 23:38:12,762: Downloading TA_A36M 2014-067 (N_S 9/10; day 8/17)
DEFAULT  2019-09-30 23:38:29,301: Downloading TA_A36M 2014-068 (N_S 9/10; day 9/17)
DEFAULT  2019-09-30 23:38:47,364: Downloading TA_A36M 2014-069 (N_S 9/10; day 10/17)
DEFAULT  2019-09-30 23:39:06,980: Downloading TA_A36M 2014-070 (N_S 9/10; day 11/17)
DEFAULT  2019-09-30 23:39:25,157: Downloading TA_A36M 2014-071 (N_S 9/10; day 12/17)
DEFAULT  2019-09-30 23:39:42,282: Downloading TA_A36M 2014-072 (N_S 9/10; day 13/17)
DEFAULT  2019-09-30 23:40:00,612: Downloading TA_A36M 2014-073 (N_S 9/10; day 14/17)
DEFAULT  2019-09-30 23:40:16,531: Downloading TA_A36M 2014-074 (N_S 9/10; day 15/17)
DEFAULT  2019-09-30 23:40:34,799: Downloading TA_A36M 2014-075 (N_S 9/10; day 16/17)
DEFAULT  2019-09-30 23:40:54,207: Downloading TA_A36M 2014-076 (N_S 9/10; day 17/17)
DEFAULT  2019-09-30 23:41:02,300: Downloading TA_ABTX 2014-060 (N_S 10/10; day 1/17)
DEFAULT  2019-09-30 23:41:15,180: Downloading TA_ABTX 2014-061 (N_S 10/10; day 2/17)
DEFAULT  2019-09-30 23:41:37,696: Downloading TA_ABTX 2014-062 (N_S 10/10; day 3/17)
DEFAULT  2019-09-30 23:42:01,319: Downloading TA_ABTX 2014-063 (N_S 10/10; day 4/17)
DEFAULT  2019-09-30 23:42:19,966: Downloading TA_ABTX 2014-064 (N_S 10/10; day 5/17)
DEFAULT  2019-09-30 23:42:41,346: Downloading TA_ABTX 2014-065 (N_S 10/10; day 6/17)
DEFAULT  2019-09-30 23:43:03,612: Downloading TA_ABTX 2014-066 (N_S 10/10; day 7/17)
DEFAULT  2019-09-30 23:43:23,477: Downloading TA_ABTX 2014-067 (N_S 10/10; day 8/17)
DEFAULT  2019-09-30 23:43:46,094: Downloading TA_ABTX 2014-068 (N_S 10/10; day 9/17)
DEFAULT  2019-09-30 23:44:08,215: Downloading TA_ABTX 2014-069 (N_S 10/10; day 10/17)
DEFAULT  2019-09-30 23:44:27,407: Downloading TA_ABTX 2014-070 (N_S 10/10; day 11/17)
DEFAULT  2019-09-30 23:44:51,527: Downloading TA_ABTX 2014-071 (N_S 10/10; day 12/17)
DEFAULT  2019-09-30 23:45:16,925: Downloading TA_ABTX 2014-072 (N_S 10/10; day 13/17)
DEFAULT  2019-09-30 23:45:36,113: Downloading TA_ABTX 2014-073 (N_S 10/10; day 14/17)
DEFAULT  2019-09-30 23:45:59,273: Downloading TA_ABTX 2014-074 (N_S 10/10; day 15/17)
DEFAULT  2019-09-30 23:46:24,823: Downloading TA_ABTX 2014-075 (N_S 10/10; day 16/17)
DEFAULT  2019-09-30 23:46:47,802: Downloading TA_ABTX 2014-076 (N_S 10/10; day 17/17)
DEFAULT  2019-09-30 23:47:00,207: Successful retrieval, downloaded data so resetting retry count and verify.
DEFAULT  2019-09-30 23:47:00,207: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-09-30 23:47:00,416: Retrieval attempt 1 of 3 is complete.
DEFAULT  2019-09-30 23:47:00,518: The initial retrieval attempt resulted in no errors or data downloaded, will verify.
DEFAULT  2019-09-30 23:47:00,518: Trying new retrieval attempt 2 of 3.
DEFAULT  2019-09-30 23:47:00,718: Retrieval attempt 2 of 3 is complete.
DEFAULT  2019-09-30 23:47:00,718: The final retrieval, attempt 2 of 3, made no downloads and had no errors, we are complete.
DEFAULT  2019-09-30 23:47:00,718: 
DEFAULT  2019-09-30 23:47:00,719: ----- Retrieval Finished -----
DEFAULT  2019-09-30 23:47:00,719: 
DEFAULT  2019-09-30 23:47:00,719: 
DEFAULT  2019-09-30 23:47:00,719: A ROVER retrieve task on holy7c24501.rc.fas.harvard.edu
DEFAULT  2019-09-30 23:47:00,719: started 2019-09-30T22:49:56 (2019-10-01T02:49:56 UTC)
DEFAULT  2019-09-30 23:47:00,719: has completed in 57.1 minutes
DEFAULT  2019-09-30 23:47:00,719: 
